ATT_NUMBER,SEASON,WEEK,GDATE,WEEKDAY,TIME,TIME_BUCKET,WIN_LOSS,HOME_GAME,OT,REG_OR_POST,OPP,OPP_DIVISION,OPP_CONFERENCE,QTR,DOWN,YTG,COMPLETION,RECEIVER,RECEIVER_ID,RECEIVER_POS,YDS,TD,INT,FIRST_DOWN,AIR_YDS,YDS_AFTER_CATCH,QB_POSITION,FIELD_TARGET
2514,2014,12,11/23/2014,1,12:00 PM,Early,W,1,0,Reg,Buccaneers,NFC-South,NFC,2,2,8,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,M
2521,2014,12,11/23/2014,1,12:00 PM,Early,W,1,0,Reg,Buccaneers,NFC-South,NFC,2,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,M
2522,2014,12,11/23/2014,1,12:00 PM,Early,W,1,0,Reg,Buccaneers,NFC-South,NFC,2,2,10,1,Martellus Bennett,44,TE,6,0,0,0,6,0,Shotgun,M
2525,2014,12,11/23/2014,1,12:00 PM,Early,W,1,0,Reg,Buccaneers,NFC-South,NFC,3,1,10,1,Martellus Bennett,44,TE,26,0,0,1,13,13,Pistol,R
2529,2014,12,11/23/2014,1,12:00 PM,Early,W,1,0,Reg,Buccaneers,NFC-South,NFC,4,2,8,1,Martellus Bennett,44,TE,1,0,0,0,-2,3,Under Center,R
2532,2014,12,11/23/2014,1,12:00 PM,Early,W,1,0,Reg,Buccaneers,NFC-South,NFC,4,3,7,1,Martellus Bennett,44,TE,4,0,0,0,1,3,Shotgun,R
2535,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,1,1,10,1,Martellus Bennett,44,TE,12,0,0,1,-2,14,Under Center,R
2544,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,2,2,10,1,Martellus Bennett,44,TE,11,0,0,1,0,11,Shotgun,R
2554,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,3,3,5,1,Martellus Bennett,44,TE,12,0,0,1,3,9,Shotgun,L
2557,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,3,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2562,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,3,3,3,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,LS
2565,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,3,2,8,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2568,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,4,2,10,1,Martellus Bennett,44,TE,17,0,0,1,13,4,Shotgun,M
2571,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,4,1,10,1,Martellus Bennett,44,TE,7,0,0,0,5,2,Shotgun,M
2574,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,4,3,18,1,Martellus Bennett,44,TE,5,0,0,0,-1,6,Shotgun,R
2577,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,4,2,3,1,Martellus Bennett,44,TE,23,0,0,1,20,3,Shotgun,M
2579,2014,13,11/27/2014,5,11:30 AM,Early,L,0,0,Reg,Lions,NFC-North,NFC,4,2,11,1,Martellus Bennett,44,TE,22,0,0,1,6,16,Shotgun,RS
2581,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,1,2,8,1,Martellus Bennett,44,TE,6,0,0,0,6,0,Shotgun,R
2584,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,1,3,16,1,Martellus Bennett,44,TE,3,0,0,0,0,3,Shotgun,R
2591,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,2,3,7,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,RS
2593,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,2,2,7,1,Martellus Bennett,44,TE,12,1,0,1,12,0,Shotgun,R
2596,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,3,2,9,1,Martellus Bennett,44,TE,4,0,0,0,0,4,Shotgun,LS
2599,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,3,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2600,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,3,2,10,1,Martellus Bennett,44,TE,8,0,0,0,1,7,Shotgun,L
2604,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,3,1,10,1,Martellus Bennett,44,TE,4,0,0,0,-2,6,Shotgun,R
2606,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,4,1,10,1,Martellus Bennett,44,TE,7,0,0,0,5,2,Shotgun,R
2610,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,4,2,10,1,Martellus Bennett,44,TE,3,0,0,0,2,1,Shotgun,M
2613,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,4,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,M
2614,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,4,2,15,1,Martellus Bennett,44,TE,9,0,0,0,7,2,Shotgun,M
2615,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,4,3,6,1,Martellus Bennett,44,TE,16,0,0,1,14,2,Shotgun,LS
2619,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,4,2,2,1,Martellus Bennett,44,TE,8,0,0,1,0,8,Shotgun,RS
2625,2014,14,12/4/2014,5,7:30 PM,Primetime,L,1,0,Reg,Cowboys,NFC-East,NFC,4,4,2,1,Martellus Bennett,44,TE,4,0,0,1,4,0,Shotgun,L
2628,2014,15,12/15/2014,2,7:30 PM,Primetime,L,1,0,Reg,Saints,NFC-South,NFC,1,3,8,0,Martellus Bennett,44,TE,0,0,1,0,0,0,Shotgun,L
2638,2014,15,12/15/2014,2,7:30 PM,Primetime,L,1,0,Reg,Saints,NFC-South,NFC,2,3,11,1,Martellus Bennett,44,TE,9,0,0,0,4,5,Shotgun,R
2642,2014,15,12/15/2014,2,7:30 PM,Primetime,L,1,0,Reg,Saints,NFC-South,NFC,3,1,10,1,Martellus Bennett,44,TE,12,0,0,1,4,8,Shotgun,R
2643,2014,15,12/15/2014,2,7:30 PM,Primetime,L,1,0,Reg,Saints,NFC-South,NFC,3,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,LS
2644,2014,15,12/15/2014,2,7:30 PM,Primetime,L,1,0,Reg,Saints,NFC-South,NFC,3,2,10,1,Martellus Bennett,44,TE,7,0,0,0,4,3,Shotgun,M
2652,2014,15,12/15/2014,2,7:30 PM,Primetime,L,1,0,Reg,Saints,NFC-South,NFC,4,3,21,1,Martellus Bennett,44,TE,8,0,0,0,1,7,Shotgun,LS
2660,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,1,1,10,1,Martellus Bennett,44,TE,2,0,0,0,-1,3,Shotgun,R
2664,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,1,3,6,1,Martellus Bennett,44,TE,8,0,0,1,5,3,Shotgun,L
2666,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,1,3,5,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,R
2668,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,2,1,10,1,Martellus Bennett,44,TE,9,0,0,0,1,8,Shotgun,LS
2669,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,2,2,19,1,Martellus Bennett,44,TE,2,0,0,0,3,-1,Shotgun,RS
2672,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,2,2,9,1,Martellus Bennett,44,TE,15,0,0,1,8,7,Shotgun,M
2677,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,3,2,7,1,Martellus Bennett,44,TE,0,0,0,0,-1,1,Shotgun,RS
2683,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,4,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Under Center,M
2687,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,4,4,3,1,Martellus Bennett,44,TE,15,0,0,1,15,0,Shotgun,L
2689,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,4,3,14,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,LS
2693,2014,17,12/28/2014,1,12:00 PM,Early,L,0,0,Reg,Vikings,NFC-North,NFC,4,4,9,1,Martellus Bennett,44,TE,8,0,0,0,8,0,Shotgun,R
2695,2015,1,9/13/2015,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,1,1,10,1,Martellus Bennett,44,TE,6,0,0,0,-4,10,Under Center,L
2702,2015,1,9/13/2015,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,2,3,2,1,Martellus Bennett,44,TE,4,0,0,1,0,4,Shotgun,LS
2712,2015,1,9/13/2015,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,3,3,9,1,Martellus Bennett,44,TE,12,0,0,1,3,9,Shotgun,R
2722,2015,1,9/13/2015,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,4,3,7,1,Martellus Bennett,44,TE,9,0,0,1,9,0,Shotgun,RS
2723,2015,1,9/13/2015,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,4,1,10,0,Martellus Bennett,44,TE,0,0,1,0,0,0,Shotgun,R
2727,2015,1,9/13/2015,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,4,2,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2729,2015,1,9/13/2015,1,12:00 PM,Early,L,1,0,Reg,Packers,NFC-North,NFC,4,4,8,1,Martellus Bennett,44,TE,24,1,0,1,10,14,Shotgun,RS
2737,2015,2,9/20/2015,1,12:00 PM,Early,L,1,0,Reg,Cardinals,NFC-West,NFC,2,2,6,1,Martellus Bennett,44,TE,21,0,0,1,18,3,Shotgun,M
2738,2015,2,9/20/2015,1,12:00 PM,Early,L,1,0,Reg,Cardinals,NFC-West,NFC,2,2,9,0,Martellus Bennett,44,TE,0,0,1,0,0,0,Shotgun,L
2739,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,1,2,7,1,Martellus Bennett,44,TE,24,0,0,1,11,13,Shotgun,L
2746,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,1,2,11,1,Martellus Bennett,44,TE,-8,0,0,0,-5,-3,Under Center,L
2748,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,1,2,10,1,Martellus Bennett,44,TE,6,0,0,0,6,0,Shotgun,L
2749,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,1,3,4,1,Martellus Bennett,44,TE,8,0,0,1,6,2,Shotgun,L
2750,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,1,2,7,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,R
2754,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,2,2,5,1,Martellus Bennett,44,TE,5,1,0,1,12,-7,Shotgun,LS
2756,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,2,1,13,1,Martellus Bennett,44,TE,6,0,0,0,-1,7,Shotgun,R
2758,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,3,3,12,1,Martellus Bennett,44,TE,14,0,0,1,0,14,Shotgun,RS
2761,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,3,3,10,1,Martellus Bennett,44,TE,11,0,0,1,9,2,Shotgun,L
2766,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,3,1,10,1,Martellus Bennett,44,TE,6,0,0,0,0,6,Shotgun,RS
2769,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,4,2,18,1,Martellus Bennett,44,TE,4,0,0,0,-1,5,Shotgun,R
2773,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,4,3,1,0,Martellus Bennett,44,TE,0,0,1,0,0,0,Under Center,R
2775,2015,4,10/4/2015,1,12:00 PM,Early,W,1,0,Reg,Raiders,AFC-West,AFC,4,4,5,1,Martellus Bennett,44,TE,7,0,0,1,8,-1,Shotgun,LS
2789,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,1,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Under Center,R
2793,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,1,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2797,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,2,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,R
2807,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,4,1,10,1,Martellus Bennett,44,TE,8,0,0,0,7,1,Shotgun,RS
2809,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,4,2,10,1,Martellus Bennett,44,TE,7,0,0,0,6,1,Shotgun,L
2810,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,4,3,3,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2814,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,4,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2815,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,4,2,10,1,Martellus Bennett,44,TE,11,0,0,1,9,2,Shotgun,R
2821,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,4,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,RS
2823,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,4,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,RS
2825,2015,5,10/11/2015,1,12:00 PM,Early,W,0,0,Reg,Chiefs,AFC-West,AFC,4,1,10,1,Martellus Bennett,44,TE,6,0,0,0,2,4,Shotgun,L
2828,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,1,1,10,1,Martellus Bennett,44,TE,12,0,0,1,0,12,Shotgun,RS
2831,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,1,3,9,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,M
2838,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,2,1,10,1,Martellus Bennett,44,TE,3,0,0,0,-2,5,Shotgun,LS
2839,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,2,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Under Center,M
2843,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,2,3,5,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,R
2845,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,3,3,9,1,Martellus Bennett,44,TE,19,0,0,1,14,5,Shotgun,LS
2855,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,3,2,20,1,Martellus Bennett,44,TE,9,0,0,0,1,8,Shotgun,L
2856,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,3,3,11,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,LS
2857,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,3,1,5,1,Martellus Bennett,44,TE,7,0,0,1,0,7,Shotgun,LS
2858,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,4,3,3,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2866,2015,6,10/18/2015,1,12:00 PM,Early,L,0,1,Reg,Lions,NFC-North,NFC,5,3,10,1,Martellus Bennett,44,TE,9,0,0,0,3,6,Shotgun,M
2868,2015,8,11/1/2015,1,12:00 PM,Early,L,1,0,Reg,Vikings,NFC-North,NFC,1,1,10,1,Martellus Bennett,44,TE,7,0,0,0,0,7,Shotgun,R
2875,2015,8,11/1/2015,1,12:00 PM,Early,L,1,0,Reg,Vikings,NFC-North,NFC,2,2,15,1,Martellus Bennett,44,TE,20,0,0,1,22,-2,Shotgun,L
2878,2015,8,11/1/2015,1,12:00 PM,Early,L,1,0,Reg,Vikings,NFC-North,NFC,2,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,RS
2892,2015,8,11/1/2015,1,12:00 PM,Early,L,1,0,Reg,Vikings,NFC-North,NFC,3,3,6,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,R
2898,2015,8,11/1/2015,1,12:00 PM,Early,L,1,0,Reg,Vikings,NFC-North,NFC,4,1,10,1,Martellus Bennett,44,TE,5,0,0,0,5,0,Shotgun,L
2902,2015,9,11/9/2015,2,7:30 PM,Primetime,W,0,0,Reg,Chargers,AFC-West,AFC,1,2,4,1,Martellus Bennett,44,TE,12,0,0,1,-1,13,Shotgun,L
2905,2015,9,11/9/2015,2,7:30 PM,Primetime,W,0,0,Reg,Chargers,AFC-West,AFC,1,3,2,1,Martellus Bennett,44,TE,17,0,0,1,4,13,Shotgun,L
2907,2015,9,11/9/2015,2,7:30 PM,Primetime,W,0,0,Reg,Chargers,AFC-West,AFC,1,2,6,1,Martellus Bennett,44,TE,3,0,0,0,2,1,Shotgun,L
2914,2015,9,11/9/2015,2,7:30 PM,Primetime,W,0,0,Reg,Chargers,AFC-West,AFC,2,1,1,1,Martellus Bennett,44,TE,1,1,0,1,6,-5,Under Center,R
2916,2015,9,11/9/2015,2,7:30 PM,Primetime,W,0,0,Reg,Chargers,AFC-West,AFC,2,3,8,1,Martellus Bennett,44,TE,5,0,0,0,5,0,Shotgun,L
2920,2015,9,11/9/2015,2,7:30 PM,Primetime,W,0,0,Reg,Chargers,AFC-West,AFC,3,2,5,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2925,2015,9,11/9/2015,2,7:30 PM,Primetime,W,0,0,Reg,Chargers,AFC-West,AFC,3,1,10,1,Martellus Bennett,44,TE,5,0,0,0,-2,7,Shotgun,R
2934,2015,9,11/9/2015,2,7:30 PM,Primetime,W,0,0,Reg,Chargers,AFC-West,AFC,4,2,10,1,Martellus Bennett,44,TE,10,0,0,1,10,0,Shotgun,L
2937,2015,9,11/9/2015,2,7:30 PM,Primetime,W,0,0,Reg,Chargers,AFC-West,AFC,4,2,10,1,Martellus Bennett,44,TE,4,0,0,0,-3,7,Shotgun,L
2948,2015,10,11/15/2015,1,12:00 PM,Early,W,0,0,Reg,Rams,NFC-West,NFC,2,1,10,1,Martellus Bennett,44,TE,8,0,0,0,7,1,Shotgun,R
2961,2015,10,11/15/2015,1,12:00 PM,Early,W,0,0,Reg,Rams,NFC-West,NFC,3,2,6,1,Martellus Bennett,44,TE,6,0,0,1,1,5,Shotgun,L
2963,2015,10,11/15/2015,1,12:00 PM,Early,W,0,0,Reg,Rams,NFC-West,NFC,4,3,10,1,Martellus Bennett,44,TE,4,0,0,0,3,1,Shotgun,L
2968,2015,11,11/22/2015,1,12:00 PM,Early,L,1,0,Reg,Broncos,AFC-West,AFC,2,1,10,1,Martellus Bennett,44,TE,9,0,0,0,9,0,Shotgun,L
2970,2015,11,11/22/2015,1,12:00 PM,Early,L,1,0,Reg,Broncos,AFC-West,AFC,2,2,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
2977,2015,11,11/22/2015,1,12:00 PM,Early,L,1,0,Reg,Broncos,AFC-West,AFC,3,2,6,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,RS
2986,2015,11,11/22/2015,1,12:00 PM,Early,L,1,0,Reg,Broncos,AFC-West,AFC,4,2,4,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,RS
2990,2015,11,11/22/2015,1,12:00 PM,Early,L,1,0,Reg,Broncos,AFC-West,AFC,4,3,10,1,Martellus Bennett,44,TE,17,0,0,1,12,5,Shotgun,R
2991,2015,11,11/22/2015,1,12:00 PM,Early,L,1,0,Reg,Broncos,AFC-West,AFC,4,1,10,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,R
3028,2015,13,12/6/2015,1,12:00 PM,Early,L,1,1,Reg,49ers,NFC-West,NFC,1,2,8,1,Martellus Bennett,44,TE,7,0,0,0,4,3,Shotgun,L
3030,2015,13,12/6/2015,1,12:00 PM,Early,L,1,1,Reg,49ers,NFC-West,NFC,1,3,3,1,Martellus Bennett,44,TE,1,0,0,0,1,0,Shotgun,RS
3044,2015,13,12/6/2015,1,12:00 PM,Early,L,1,1,Reg,49ers,NFC-West,NFC,3,1,10,1,Martellus Bennett,44,TE,6,0,0,0,-4,10,Shotgun,L
3050,2015,13,12/6/2015,1,12:00 PM,Early,L,1,1,Reg,49ers,NFC-West,NFC,4,2,19,0,Martellus Bennett,44,TE,0,0,0,0,0,0,Shotgun,L
14,2009,1,9/13/2009,1,7:20 PM,Primetime,L,0,0,Reg,Packers,NFC-North,NFC,2,3,8,0,Matt Forte,17,RB,0,0,1,0,0,0,Under Center,M
38,2009,2,9/20/2009,1,3:15 PM,Late,W,1,0,Reg,Steelers,AFC-North,AFC,1,3,6,1,Matt Forte,17,RB,0,0,0,0,-2,2,Shotgun,RS
45,2009,2,9/20/2009,1,3:15 PM,Late,W,1,0,Reg,Steelers,AFC-North,AFC,2,1,20,1,Matt Forte,17,RB,5,0,0,0,3,2,Under Center,M
51,2009,2,9/20/2009,1,3:15 PM,Late,W,1,0,Reg,Steelers,AFC-North,AFC,2,2,10,1,Matt Forte,17,RB,7,0,0,0,-3,10,Shotgun,R
62,2009,2,9/20/2009,1,3:15 PM,Late,W,1,0,Reg,Steelers,AFC-North,AFC,3,3,5,0,Matt Forte,17,RB,0,0,0,0,0,0,Shotgun,LS
63,2009,2,9/20/2009,1,3:15 PM,Late,W,1,0,Reg,Steelers,AFC-North,AFC,3,1,10,1,Matt Forte,17,RB,9,0,0,0,-5,14,Under Center,R
72,2009,2,9/20/2009,1,3:15 PM,Late,W,1,0,Reg,Steelers,AFC-North,AFC,4,1,10,1,Matt Forte,17,RB,12,0,0,1,-3,15,Under Center,L
79,2009,3,9/27/2009,1,3:05 PM,Late,W,0,0,Reg,Seahawks,NFC-West,NFC,1,1,30,1,Matt Forte,17,RB,11,0,0,0,4,7,Under Center,M
82,2009,3,9/27/2009,1,3:05 PM,Late,W,0,0,Reg,Seahawks,NFC-West,NFC,2,1,10,1,Matt Forte,17,RB,6,0,0,0,-3,9,Under Center,LS
84,2009,3,9/27/2009,1,3:05 PM,Late,W,0,0,Reg,Seahawks,NFC-West,NFC,2,1,10,1,Matt Forte,17,RB,5,0,0,0,-3,8,Under Center,L
89,2009,3,9/27/2009,1,3:05 PM,Late,W,0,0,Reg,Seahawks,NFC-West,NFC,2,2,11,1,Matt Forte,17,RB,10,0,0,0,3,7,Under Center,L
98,2009,3,9/27/2009,1,3:05 PM,Late,W,0,0,Reg,Seahawks,NFC-West,NFC,4,2,12,1,Matt Forte,17,RB,3,0,0,0,-4,7,Under Center,R
99,2009,3,9/27/2009,1,3:05 PM,Late,W,0,0,Reg,Seahawks,NFC-West,NFC,4,1,10,1,Matt Forte,17,RB,5,0,0,0,2,3,Under Center,R
115,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,2,2,10,1,Matt Forte,17,RB,12,0,0,1,3,9,Shotgun,M
123,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,3,1,10,0,Matt Forte,17,RB,0,0,0,0,0,0,Under Center,L
126,2009,4,10/4/2009,1,12:00 PM,Early,W,1,0,Reg,Lions,NFC-North,NFC,4,2,7,1,Matt Forte,17,RB,7,0,0,1,6,1,Under Center,L
139,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,1,2,20,1,Matt Forte,17,RB,8,0,0,0,-3,11,Under Center,L
143,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,2,3,5,1,Matt Forte,17,RB,7,0,0,1,-3,10,Shotgun,LS
150,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,3,3,11,1,Matt Forte,17,RB,7,0,0,0,-2,9,Shotgun,L
159,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,4,2,10,1,Matt Forte,17,RB,2,0,0,0,0,2,Under Center,RS
166,2009,6,10/18/2009,1,7:20 PM,Primetime,L,0,0,Reg,Falcons,NFC-South,NFC,4,1,10,1,Matt Forte,17,RB,13,0,0,1,-2,15,Shotgun,M
175,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,1,2,10,1,Matt Forte,17,RB,-4,0,0,0,-4,0,Under Center,R
177,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,1,2,20,1,Matt Forte,17,RB,6,0,0,0,0,6,Shotgun,RS
195,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,3,1,10,0,Matt Forte,17,RB,0,0,0,0,0,0,Shotgun,M
197,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,3,2,26,1,Matt Forte,17,RB,5,0,0,0,4,1,Shotgun,LS
203,2009,7,10/25/2009,1,3:15 PM,Late,L,0,0,Reg,Bengals,AFC-North,AFC,4,1,10,0,Matt Forte,17,RB,0,0,0,0,0,0,Shotgun,LS
